movieName	comments	label
미션 임파서블: 폴아웃	톰 크루즈의 한계는 어디까지인가	1
미션 임파서블: 폴아웃	톰의 액션은 도대체 어디까지인가	1
미션 임파서블: 폴아웃	어떻게 찍은건지 궁금한 화려한 액션과 시리즈를 모두 본 팬들에게 감동을 선사하는 스토리까지 시리즈 중 최고를 찍은 영화	1
미션 임파서블: 폴아웃	개봉했을 때 극장에서 못 봤던 한을 이제야 풀었다	1
미션 임파서블: 폴아웃		1
미션 임파서블: 폴아웃	예매해둔거 까먹음또 	1
미션 임파서블: 폴아웃	톰 크루즈의 액션을 볼 때마다 그의 고생과 헌신이 느껴지니 서스펜스가 배가 된다	1
미션 임파서블: 폴아웃	형 꼭 자연사 하기로 약속하는거다	1
미션 임파서블: 폴아웃		1
미션 임파서블: 폴아웃	팬들을 즐겁게 할 줄 아는 참 멋진 배우	1
미션 임파서블: 폴아웃	아니 진짜 스턴트 없이 톰형은 어떻게 찍는거야	1
미션 임파서블: 폴아웃	액션이 재밌는데 내가 다 지친다	1
미션 임파서블: 폴아웃	액션영화로 흠잡을때없이 즐겁고 재미있어요 역시 믿고보는 시리즈 톰크루즈네요	1
미션 임파서블: 폴아웃	역시 톰크루즈 기대됩니다	1
미션 임파서블: 폴아웃	시리즈영화가 매편 이렇게 재밌을수가	1
미션 임파서블: 폴아웃		1
미션 임파서블: 폴아웃	영화 미션 임파서블 폴아웃 평점 	1
미션 임파서블: 폴아웃	사람들이 많이 보는 데는 다 이유가 있었다	1
미션 임파서블: 폴아웃	아무리 봐도 톰크루즈는 미쳤다	1
미션 임파서블: 폴아웃	다채로운 액션들로 가득차 있어서 다양하게 재밌음	1
미션 임파서블: 폴아웃	톰 크루즈의 액션뿐만 아니라 이야기도 재미있어서 정말 재미있게 봤습니다	1
미션 임파서블: 폴아웃	재개봉으로 년 만에 재관람하였는데 다시 봐도 액션과 날 것의 연출이 살아있어 재밌게 봄	1
미션 임파서블: 폴아웃	재개봉으로 잘 보았습니다 큰 화면으로 보니 좋았어요	1
미션 임파서블: 폴아웃	미션 임파서블 폴아웃 재밌게 봤습니다	1
미션 임파서블: 폴아웃	개봉전 다시 봤는데 역시나 좋았습니다	1
미션 임파서블: 폴아웃	쉴 틈을 주지않고 몰아붙이는 액션	1
미션 임파서블: 폴아웃		1
미션 임파서블: 폴아웃	톰 아저씨 정말 대단하시네요	1
미션 임파서블: 폴아웃	헬기 액션 멋있었음 하하하	1
미션 임파서블: 폴아웃		1
미션 임파서블: 폴아웃	뻔한스토리 뻔하지않은 액션	1
미션 임파서블: 폴아웃	좋은 스턴트액션영화입니다	1
미션 임파서블: 폴아웃	이번 재상영으로 극장에서 봤는데 진짜 재밌어요	1
미션 임파서블: 폴아웃	재개봉 너무 좋았다 역시 극장에서 보는게 최고	1
미션 임파서블: 폴아웃	돈쓴티가 나는 꿀잼영화	1
미션 임파서블: 폴아웃	극장에서 보길 잘했다 액션 최고	1
미션 임파서블: 폴아웃	데드 레코닝 파트을 위한 준비완료	1
미션 임파서블: 폴아웃	액션으로 꽉꽉 채워넣었는데 매 장면 감탄스럽다	1
미션 임파서블: 폴아웃	좋은 액션 영화란 무엇인가 보여준다	1
미션 임파서블: 폴아웃	  	1
미션 임파서블: 폴아웃	액션영환데 스토리까지 좋아버리네	1
미션 임파서블: 폴아웃	재밌다 미쳤다 다음주가 너무 기대된다	1
미션 임파서블: 폴아웃	왜 이걸 이제봤지 개꿀잼 근데 톰형 너무 힘들거같아	1
미션 임파서블: 폴아웃	짜릿하다 최고의 액션 프랜차이즈	1
미션 임파서블: 폴아웃	재개봉으로 다시 봐도 클라이맥스 헬기 액션은 미쳤다	1
미션 임파서블: 폴아웃	이 시리즈가 보여줄 수 있는 극한의 경지	1
미션 임파서블: 폴아웃	탄 두바이가ㅡ훨 재밋고ㅡ긴장감넘친다ㅡ이게ㅡ재밋나ㅡ맨날ㅡ지겨운 오토바이액션ㅡ헬기씬도ㅡ리빙데이라이트ㅡ그대로ㅡ모방햇구먼ㅡ절벽신도ㅡ클리프행어와ㅡ똑같네ㅡ졸작이다ㅡ뻔한 납치스토리ㅡ	1
미션 임파서블: 폴아웃	정말 재미 있습니다 강추	1
미션 임파서블: 폴아웃	그럭저럭 볼만했습니다	1
미션 임파서블: 폴아웃	시리즈중 젤 재미있어요	1
미션 임파서블: 폴아웃	킬링타임 영화로는 미션임파서블을 따라갈 작품이없다	1
미션 임파서블: 폴아웃	믿고보는 미션임파서블 후속편도기다려짐	1
미션 임파서블: 폴아웃	아 톰 크루즈 쩔어요 진짜 팬이지만 너무 멋져요 재밌어요	1
미션 임파서블: 폴아웃	배우의 연기력이 건재하다는걸 보여주는 영화	1
미션 임파서블: 폴아웃	괜찮았습니당 추천드려용	1
미션 임파서블: 폴아웃	괜찮았습니당 추천드려용	1
미션 임파서블: 폴아웃	스토리가 너무 뻔하다고 해야 하나 예상 가능한 전개 액션은 좋았음	1
미션 임파서블: 폴아웃	네이버페이 포인트 원을 드립니다	1
미션 임파서블: 폴아웃	최고 재미있는 영화 	1
미션 임파서블: 폴아웃	재밋다아아아야아아꾸르재앰	1
미션 임파서블: 폴아웃	아주아주아주 재미있습니다	1
미션 임파서블: 폴아웃	잘봤습니다 유쾌한 시간 이었습니다	1
미션 임파서블: 폴아웃	톰크루즈의 도전은 어디까지인지 상상이 안갈정도로 기대가 된다 이번 영화는 톰 크루즈의 내공이 실린 영화였다	1
미션 임파서블: 폴아웃	킬링타임용 이였어요 그래도 볼 만함	1
미션 임파서블: 폴아웃	볼때마다 멋있다 진짜 근데 이제 늙어가는게 보인다 ㅠㅠ	1
미션 임파서블: 폴아웃	감사합니다감사합니다감사합니다감사합니다감사합니다	1
미션 임파서블: 폴아웃	가슴이 뻥 뚫리는 영화였어요	1
미션 임파서블: 폴아웃	참 재밋게 잘 보았습니다완벽한것은 없겠지만 괜찮습니다	1
미션 임파서블: 폴아웃	톰 크루즈가 년째 톱스타인 이유	1
미션 임파서블: 폴아웃	역시 톰크루즈는 톰쿠루즈다	1
미션 임파서블: 폴아웃	역시 재밋어요 보는내내 짜릿하고 아찔한게 역시 미션 임파서불만의 매력인거같아요 재밋게 잘봣어요	1
미션 임파서블: 폴아웃	톰형의 액션은 늙지 않는다	1
미션 임파서블: 폴아웃	역시 미션임파서블 대박 ㅎㅎ	1
미션 임파서블: 폴아웃	믿고보는 톰크루즈	1
미션 임파서블: 폴아웃	톰쿠르즈존잘멋	1
미션 임파서블: 폴아웃	돌아온 톰크루즈와 미션 시리즈 그 동안의 부진을 해소하다	1
미션 임파서블: 폴아웃	재밌었습니다 톰크루즈 너무 멋있어요	1
미션 임파서블: 폴아웃	역시 믿고 볼 수 있는 영화네요	1
미션 임파서블: 폴아웃	잼있게 봤어요볼만해요	1
미션 임파서블: 폴아웃	이세상에 안본사람 없데 해듀세여	1
미션 임파서블: 폴아웃	역시 믿고보는 영화라 짱 재밌음	1
미션 임파서블: 폴아웃	늙지않는 탐형 재밌고 정말 스릴 넘치는 영화였습니다	1
미션 임파서블: 폴아웃	더이상 시리즈가 나오지 않는다니 아쉽다너무재밌었다	1
미션 임파서블: 폴아웃	역시 믿고보는 톰형님	1
미션 임파서블: 폴아웃	친구따라가서밧는데참잼낫어요	1
미션 임파서블: 폴아웃	열일한 액션영화액션영화의 종합선물세트	1
미션 임파서블: 폴아웃	이영화는 진짜다 아무리 평점을 깍아내리려고해도 인간인 이상	1
미션 임파서블: 폴아웃	믿고보는 임파서블이죠	1
미션 임파서블: 폴아웃	톰 크루즈는 진짜 최고네요 미션임파서블 시리즈는 꼭 빼 놓지 않고 챙겨봐야하는 영화예요	1
미션 임파서블: 폴아웃	평 남기는걸 깜빡해서 지금 남기는데 재밌었어요	1
미션 임파서블: 폴아웃	아주재밌었습니다제 인생영화가 따로없었어요	1
미션 임파서블: 폴아웃	생각없이보기딱좋앗음	1
미션 임파서블: 폴아웃	허니잼허니버터칩잼이ㅛ어요	1
미션 임파서블: 폴아웃	기대를 저버리지 않아요	1
미션 임파서블: 폴아웃	그냥 잼나고 시간가는줄 몰랐다	1
미션 임파서블: 폴아웃	딸하고 봤습니다 역쉬 톰 크루즈네요	1
미션 임파서블: 폴아웃	톰크루즈는넘익숙하네요재미잌ㅅ는미션	1
미션 임파서블: 폴아웃	다음에 또 뵈요 탐형탐형 영화는 일단먼저봐요	1
미션 임파서블: 폴아웃	톰아저씨때문에 보긴했지만재밌었어여	1
미션 임파서블: 폴아웃	좋았다	1
미션 임파서블: 폴아웃	역시 미션시리즈 실망 시키지 않는다	1
미션 임파서블: 폴아웃	미션임파서블은 안끝났으면 좋겠다	1
미션 임파서블: 폴아웃	역시 실망시키지 안더군요 점점 재밌어ㅣ네요	1
미션 임파서블: 폴아웃	톰 아저씨아직도 멋져요상남자	1
미션 임파서블: 폴아웃	언제나처럼 복잡한 전개 속이고 속이는 누구도 믿을 수 없는 관계 마지막엔 무엇때문에 목숨을 걸은건지 잘 알 수 없었다하지만 최선을 다하고있는 출연진들의 노고는 분명이 있는듯하다	1
미션 임파서블: 폴아웃	영화의 빠른 흐름은 좋았는데 너무 의도적으로 반전에 반전을 거듭해서 혼란스러웠다	1
미션 임파서블: 폴아웃	명불허전 탐 크루즈 신나고 재밌었어요	1
미션 임파서블: 폴아웃	명불허전 톰크루즈 액션 최고	1
미션 임파서블: 폴아웃	훌륭한영화 돈이 아깝지 않았다	1
미션 임파서블: 폴아웃	머 딱히 말이 필요한가요 ㅎ미션 시리즈는 의무적으로 보게 돼네요 	1
미션 임파서블: 폴아웃	나이는 들었어도 톰 크루즈는 톰 크루즈	1
미션 임파서블: 폴아웃	잼썻다오졌다지렸땅	1
미션 임파서블: 폴아웃	엄마가 제일 좋아하는 영환데 이번 시리즈도 역시네요	1
미션 임파서블: 폴아웃	말이 필요 없는 영화 	1
미션 임파서블: 폴아웃	공감누르기공감누르기	0
미션 임파서블: 폴아웃	역시 지속적인 재미있음 다만 톰의 나이가 	1
미션 임파서블: 폴아웃	완전 재밌게 잘 본 영화입니다	1
미션 임파서블: 폴아웃	정말재밌습니다 오랜만에 이런영화보네요	1
미션 임파서블: 폴아웃	클리셰가득한 첩보영화 하지만 그런 아날로그가 좋다	1
미션 임파서블: 폴아웃	정말로 너무 즐거웠습니다	1
미션 임파서블: 폴아웃	정말이지 톰의 액션은 대단하다	1
미션 임파서블: 폴아웃	말이 필요없습니다 그냥보면돼요	1
미션 임파서블: 폴아웃	역시는 역시군다음편에 또나와서 앉아만 있어도봐야겠군	1
미션 임파서블: 폴아웃	긴장감은 있지만 그저그랬어요	1
미션 임파서블: 폴아웃	믿고 보는 우리 톰형	1
미션 임파서블: 폴아웃	너무 재밌게봤구 스릴쩔었음	1
미션 임파서블: 폴아웃	정말 열심히 회 뛰었다 이때까지 나온것 중에 젤 재	1
미션 임파서블: 폴아웃	말이 필요없는 영화죠	1
미션 임파서블: 폴아웃	역대급 영화 굳굳입니다	1
미션 임파서블: 폴아웃	역시 띵작이네요 ㅎㅎ 잘봤습니다	1
미션 임파서블: 폴아웃	역시 톰형 영화는 탑	1
미션 임파서블: 폴아웃	끝내줌 점점 더 잼 있다고	1
미션 임파서블: 폴아웃	잼있었어요톰크루즈가 아직도 저리 뛰다니고 날라다니고 대단해요	1
미션 임파서블: 폴아웃	역시 탐크루즈 잼나게 잘 봤습니다	1
미션 임파서블: 폴아웃	엄청 재미있었어요	1
미션 임파서블: 폴아웃	톰크루즈 정말로 멋있다	1
미션 임파서블: 폴아웃	미션임파서블시리즈 쭈욱 계속되길	1
미션 임파서블: 폴아웃	아주 정말 재미있어요	1
미션 임파서블: 폴아웃	톰크루즈 다음편은 안될듯	1
미션 임파서블: 폴아웃	    	1
미션 임파서블: 폴아웃	다음 편도 기대합니다	1
미션 임파서블: 폴아웃	재미있게 봤습니다ㅋㅋ	1
미션 임파서블: 폴아웃	올해최고의영화나이가먹어도역시톰크르주연기는쵝오	1
미션 임파서블: 폴아웃	재미재미재미재미재미	1
미션 임파서블: 폴아웃	최고 영화 마음에 들어요 실망을 주지 않는 영화	1
미션 임파서블: 폴아웃	역시 실망을 시키지 않음 ㅋㅋ	1
미션 임파서블: 폴아웃	재미있게 보고왔습니다	1
미션 임파서블: 폴아웃	오랜만에 재미있는 영화 봤네요	1
미션 임파서블: 폴아웃	잘 봤읍니다톰크루즈 짱입니다	1
미션 임파서블: 폴아웃	정말 재미이ㅆ고 재미있네요	1
미션 임파서블: 폴아웃	액션이 스펙터클하네요	1
미션 임파서블: 폴아웃	믿고보는 톰크루즈의 명연 이번에도 성공	1
미션 임파서블: 폴아웃	울딸이 재밌었다고 하네요	1
미션 임파서블: 폴아웃	인랑보고 보면 상타입니다	1
미션 임파서블: 폴아웃	나름 재밌었지만 동영상의 실제 인물들이 더 멋짐	1
미션 임파서블: 폴아웃	내 취향은 아니었음 차라리 씨쥐로 액션을 더 박진감 있게 찍었다면	1
미션 임파서블: 폴아웃	액션 블록버스터중 최고라고 할수 있는 영화	1
미션 임파서블: 폴아웃	재밋다 짝짝짝 헤헤 톰크루즈 장	1
미션 임파서블: 폴아웃	톰크루즈 출연작 기대만큼 재밌네	1
미션 임파서블: 폴아웃	레베카 퍼거슨 나랑 동갑인데 너무 멋있다 누나 같고	1
미션 임파서블: 폴아웃	재밌어용재밌어요재미	1
미션 임파서블: 폴아웃	톰 크루즈는 영원하다 같은 시대 다른공간	1
미션 임파서블: 폴아웃	딱 미션 임파서블에 기대하는 액션을 보여주어서 만족했습니다 다만 로그네이션에 비해서는 서사가 조금 아쉬웠어요 전작인 로그네이션을 보지 않으신 분이라면 내용 이해가 조금 어려울 수 있습니다	1
미션 임파서블: 폴아웃	역쉬나 톰크루즈 영화예용	1
미션 임파서블: 폴아웃	탐아저씨는 왜 자꾸 멋지죠	1
미션 임파서블: 폴아웃	괜찮은 오락영화네요	1
미션 임파서블: 폴아웃	탐 크르즈의 열정인 연기와 배경 화면이 멋있다	1
미션 임파서블: 폴아웃	이형은 왜 나이 안먹냐	1
미션 임파서블: 폴아웃	잼났어요ㅎㅎ	1
미션 임파서블: 폴아웃	역시는 역시 명불허전ㅋㅋ	1
미션 임파서블: 폴아웃	평소에 액션을 좋아하는데 미션임파서블이 액션이어서 재미있었다	1
미션 임파서블: 폴아웃	좋았어용 더웠지만 만족했습니다	1
미션 임파서블: 폴아웃	초등아들과 재미있게 봤어요	1
미션 임파서블: 폴아웃	재미있었음 톰형은 늙지를 않는구나	1
미션 임파서블: 폴아웃	전작이 더 나았던것 같다	1
미션 임파서블: 폴아웃	무난히본영화딱히특별할건없다	1
미션 임파서블: 폴아웃	미션임파서블너무재미있었습니다	1
미션 임파서블: 폴아웃		1
미션 임파서블: 폴아웃	액션도 좋은데 관 사운드가 멋집니다	1
미션 임파서블: 폴아웃	내가 이걸 봤는지 기억이안나네	1
미션 임파서블: 폴아웃	역시 미션임파서블 진리죠	1
미션 임파서블: 폴아웃	뜻깊은영화였습니다 잘봤습니다	1
미션 임파서블: 폴아웃	너무너무짜릿하게잼나게봤어요강추강추	1
미션 임파서블: 폴아웃	기획 자본력으로 계속 밀어부치는 재미 스릴 볼거리뿐	1
미션 임파서블: 폴아웃	진짜 그냥 스트레스 풀며 시간 때우기 좋은영화에요 ㅋㅋ	1
미션 임파서블: 폴아웃	저는 오랜만에 극장에서 영화를 봤는데 정말재미있게봤어요	1
미션 임파서블: 폴아웃		1
미션 임파서블: 폴아웃	오랫만에 재밌는 영화보네요 추천합니다	1
미션 임파서블: 폴아웃	재밌음 재밌음 재밌음재있음	1
미션 임파서블: 폴아웃	액티비티 정말 시원했어요 짜릿하고요	1
미션 임파서블: 폴아웃	무슨말이필요합니까 미임	1
미션 임파서블: 폴아웃	다음편도 속히 나오길 기대합니다	1
미션 임파서블: 폴아웃	시간가는줄 모르고보았네요	1
미션 임파서블: 폴아웃	톰크루즈 액션은 언제나	1
미션 임파서블: 폴아웃	재밌었습니다 하하 호호	1
미션 임파서블: 폴아웃	역시 기대를 저버리지않는 영화	1
미션 임파서블: 폴아웃	톰크루즈 나이 먹어 가는 것만큼 나도 늙는구나 쓸쓸	1
미션 임파서블: 폴아웃	변함없는 톰아저씨에요	1
미션 임파서블: 폴아웃	너무 재밌게 봤습니다	1
미션 임파서블: 폴아웃	그냥저냥 킬링타임으로 괜찮앗어요	1
미션 임파서블: 폴아웃	명불허전 톰크루즈ㅠㅠ 리즈시절은 아니지만 세월의 멋이 들어 단단히 여문미를 보여줍니다	1
미션 임파서블: 폴아웃	너무재밌었어요 저처럼멋지네요	1
미션 임파서블: 폴아웃	톰 아저씨 나오는데 더 설명 할 필요 있나	1
미션 임파서블: 폴아웃	역시 액션은 톰아저씨 액션이 좋은 영화	1
미션 임파서블: 폴아웃	역시 미션임파서블은 실망시키지 않는다	1
미션 임파서블: 폴아웃	정말 재밌게 봤어요	1
미션 임파서블: 폴아웃	이건 재미없을수 없는 영화	1
미션 임파서블: 폴아웃	언제나 역시 아름다운 액션	1
미션 임파서블: 폴아웃	초초 아들들이 좋아합니다ㅎ	1
미션 임파서블: 폴아웃		1
미션 임파서블: 폴아웃	예고편 보고 선택했는데 기대이하네요	1
미션 임파서블: 폴아웃	꽤괜찮음 공잭을제외하면	1
미션 임파서블: 폴아웃	항상 실망시키지 않는 시리즈	1
미션 임파서블: 폴아웃	탐크루즈 영화는 무조건 믿고보기	1
미션 임파서블: 폴아웃	역시 탐크루즈믿고보는 크루즈	1
미션 임파서블: 폴아웃	초반시즌이제일재밌는거같습니다	1
미션 임파서블: 폴아웃	초반 약간 지루하다 점점 몰입했어요	1
미션 임파서블: 폴아웃	재미있게 잘 보았습니다	1
미션 임파서블: 폴아웃	재밌습니다 또 보고 싶네요	1
미션 임파서블: 폴아웃	한국영화에 썩은 내 눈을 정화하러 오셨군요	1
미션 임파서블: 폴아웃	핵뀨르잼ㄸ띠ㅣㄷ띠띠	1
미션 임파서블: 폴아웃	톰 크루즈는 안늙나봅니다	1
미션 임파서블: 폴아웃	한순간도 긴장감을 놓질 수 없게 만든 영화이었음	1
미션 임파서블: 폴아웃	말이필요없다 브래드피트짱	1
미션 임파서블: 폴아웃	진짜 톰 크루즈 평생 해줬으면 좋겠다 ㅠ 디테일이 정말 좋은 영화	1
미션 임파서블: 폴아웃	역쉬 탐 크루즈는 실망시키지 않아	1
미션 임파서블: 폴아웃	라라라라비앙로즈라라라	1
미션 임파서블: 폴아웃	아웃당했습니다 이꾸요잇	1
미션 임파서블: 폴아웃	첩보 액션 영화의 넘버원 레전드 영화로 기억될 것이다	1
미션 임파서블: 폴아웃	스릴있고재밌었음굿	1
미션 임파서블: 폴아웃	잼씀잼씀잼씀잼씀잼씀	1
미션 임파서블: 폴아웃	진짜 나이를 잊지게 만드는 톰행님톰행님은 힘드시겠지만 다음편도 기대됩니다	1
미션 임파서블: 폴아웃	다치면서까지 연기하는 톰 대단함	1
미션 임파서블: 폴아웃	아주 재미있습니다 	1
미션 임파서블: 폴아웃	고아요너오오 으옹앙 아	1
미션 임파서블: 폴아웃	톰 크루즈는 역시 대단하다	1
미션 임파서블: 폴아웃	역쉬 톰크루즈믿고보는 배우	1
미션 임파서블: 폴아웃	장면 장면 대역없이 찍으셨다니 감탄해서 입이 다물어지지 않네요	1
미션 임파서블: 폴아웃	영화보다가 잘자는데 한번도 안졸고 본영화	1
미션 임파서블: 폴아웃	역쉬 할리우드이네요  지루하지않음	1
미션 임파서블: 폴아웃	톰쿠르즈 몇살 때까지 찍을 수 있을까 궁금하다	1
미션 임파서블: 폴아웃	늘 똑같지만 늘 재미는있다 근데 이제는 톰형 걱정도 추가	1
미션 임파서블: 폴아웃	역시 톰 쿠르즈가 완전 멋있네요	1
미션 임파서블: 폴아웃	재밋었어요 탐크루즈 새삼 대단하네요	1
미션 임파서블: 폴아웃	시간잘가요	1
미션 임파서블: 폴아웃	재밋었습니다 근데 내가 이걸 언제가서 봤더라	1
미션 임파서블: 폴아웃	탐크르즈 완전 존멋 잼나요	1
미션 임파서블: 폴아웃	지루하지않은긴장감과	1
미션 임파서블: 폴아웃	재미 있다 시간가는줄모름	1
미션 임파서블: 폴아웃	모든것이 완벽했어요	1
미션 임파서블: 폴아웃	역시톰크루즈 꼭봐요 두번봐요	1
미션 임파서블: 폴아웃	잼나요 액션은 굿굿굿굿	1
미션 임파서블: 폴아웃	그냥 그럼 킬링타임요 입니다	1
미션 임파서블: 폴아웃	기대가 너무 컸나봐요	1
미션 임파서블: 폴아웃	역시 탐크루즈  믿고 보는 탐크루즈	1
미션 임파서블: 폴아웃	톰 크루즈 아저씨의 얼굴에는 주름이 깊게 드리웠지만 달리고 있는 그의 표정에서 나는 목격했다 그 순간 그는 분명하게 즐거워하고 있었음을	1
미션 임파서블: 폴아웃	미션임파서블은 그냥 보면됩니다	1
미션 임파서블: 폴아웃	이광수 진짜 하드캐리 미쳤다	1
미션 임파서블: 폴아웃	머 볼만은 합니다 ㅋㅋㅇㅊ	1
미션 임파서블: 폴아웃	ㄱㅊ았는데 뭔가 말도 안된다 라는 생각도 했음 재밌었어요	1
미션 임파서블: 폴아웃	전 시리즈 모두 대박 ㅋㅋ	1
미션 임파서블: 폴아웃	톰 크루즈형님 때문에 보는 영화입니다 멋지고 활려한 액션 영화를 찍는 톰 크루즈 형님 최고입니다	1
미션 임파서블: 폴아웃	톰형은 늙지도 않나 오지는 액션 카메라 워킹	1
미션 임파서블: 폴아웃	미션임파서블 다음편의 수준이 궁금해지네점점 힘들고 강도가 세지는데	1
신과함께-죄와 벌	연기력과연출력이훌륭하고 스토리가재미있었음	1
신과함께-죄와 벌	웹툰보고 봤는데 재밌었어요 잘봤습니다	1
신과함께-죄와 벌	영화를 번째로 봤는데 또 봐도 재밌고 그런 세계가 있으면 낙태지옥에서 떨어질듯	1
신과함께-죄와 벌	너무 재밌게 봤습니다 	1
신과함께-죄와 벌	머릿 속으로 다 예상가는 신파적인 스토리인데도 눈에서는 눈물이 줄줄줄	1
신과함께-죄와 벌	멋들어지게 구현한 지옥 테마파크 체험의 묘미와 삶의 보편적 가치들로 이끌어 내는 정서적 공감의 조화 신파에 대한 강박을 조금 덜어 냈더라도 충분히 울리고 남았을 텐데 어쨌든 흥미롭고 애처롭다	1
신과함께-죄와 벌	울었다 진심 감동먹었다	1
신과함께-죄와 벌	재밌었고 정말 착하게 잘 살아야겠다는 생각이 든 영화	1
신과함께-죄와 벌	잘봤습니다 ㅎㅎ재밌어요	1
신과함께-죄와 벌	감사합니다 재미있게 봤어요	1
신과함께-죄와 벌	괜찮게 봤습니다 약간 시간이 길기도 했던것 같네요	1
신과함께-죄와 벌	그래픽도 연기도 재밌게봤어요	1
신과함께-죄와 벌	보다가 울정도로 감동적이에요ㅠㅠ	1
신과함께-죄와 벌	탄 나오면 안봄 차태현 연기못함 ㅋ	0
신과함께-죄와 벌	김동욱연기땜시 이영화 대박난거다	1
신과함께-죄와 벌	그냥저냥 자까지 적을건 없음	1
신과함께-죄와 벌	좋았습니다 눈물 펑펑	1
신과함께-죄와 벌	주제가 흥미로웠습니다	1
신과함께-죄와 벌	한국적 소재에 신선하고 새로운 느낌의 영화	1
신과함께-죄와 벌	재밌음 한국식 눈물팔이는 좀 아쉽지만 재밌음	1
신과함께-죄와 벌	진짜와세상재밌고감동	1
신과함께-죄와 벌	볼만한데 신파가너무심해	1
신과함께-죄와 벌	죄와 벌에 대해 뭐가 뭔지 모르겠다	1
신과함께-죄와 벌	는 볼만했다 신파는 조금 과하다	1
신과함께-죄와 벌	재밋정 오지구요 지리구연 꼭봐연	1
신과함께-죄와 벌	아야어여오요우에오야이시	0
신과함께-죄와 벌	차태현 연기는 엽기적인그녀에서 발전하지 못할망정 다운그레이드된거같다	1
신과함께-죄와 벌	편이 훨씬 재밌다는	1
신과함께-죄와 벌	정말 재미있었다 잊지못할영화 감동적 ㅜ	1
신과함께-죄와 벌	재밌게봤어요근데 쥬라기공원과편 안보신분들은 이해가 안가실듯 	1
신과함께-죄와 벌	정말로 재미있고 긴장하므로 신바람났어요	1
신과함께-죄와 벌	재미있게 봤어요	1
신과함께-죄와 벌	재미있어요씨지 퀄리티가 ㄷㄷ	1
신과함께-죄와 벌	편 보기전에 다시 클리어	1
신과함께-죄와 벌	지금까지 본 영화 중 손꼽히게 재미있어요	1
신과함께-죄와 벌	디오가 연기를잘해서그런건지 뭔진 모르겠는데 보는내내 진짜 짜증났음 수홍이가 젤억울한듯	1
신과함께-죄와 벌	부보담은 글두 재밌게 봤어근데 왢지 후속편이 또 나올듯 싶은건저만일까요	1
신과함께-죄와 벌	눈물을 흘리지 않을 수가 없었습니다	1
신과함께-죄와 벌	오랫만에 재미잇게본 한국영화엿습니다	1
신과함께-죄와 벌	생각보다는 재미있네요	1
신과함께-죄와 벌	인과 연 부제에 충실한 영화였어요	1
신과함께-죄와 벌	재미있네요 너무 슬퍼요	1
신과함께-죄와 벌	신선한 내용이고 자신을 돌아보게되는	1
신과함께-죄와 벌	좋아요재미있게 봤네요	1
신과함께-죄와 벌	편정말 재미 있게 잘봤슴내일 편 보러갑니다	1
신과함께-죄와 벌	다음편이 기다려진다	1
신과함께-죄와 벌	너무 뜻깊고 감동적이었습니다	1
신과함께-죄와 벌	진짜재밌어요 돈 아깝지않아요	1
신과함께-죄와 벌	재밌었어요편기대중	1
신과함께-죄와 벌	후반부에 많이 울었네요ㅠ	1
신과함께-죄와 벌	정말 재미있게 잘봤습니다	1
신과함께-죄와 벌	사실 좀 유치한데 재밌긴 합니다ㅎㅎㅋㅋ	1
신과함께-죄와 벌	감동하며 잘 보았습니다	1
신과함께-죄와 벌	엄마 죄짓고 살면 안될것같아요 하네요	1
신과함께-죄와 벌	슬프긴한데 뭔가 유치해	1
신과함께-죄와 벌	앞좌석 아저씨 우셨음다	1
신과함께-죄와 벌	유치하지만 재밌어요 ㅎㅎ	1
신과함께-죄와 벌	 좀 구리면 어때요스토리가 참신하고 재미 있었습니다얼마나 많이 울었는지진정한 용서와 화해 좋았습니다	1
신과함께-죄와 벌	정말 재미있고 눈물펑펑이었어요ㅠㅠ추천추천 빨리 보고싶어요ㅠ	1
신과함께-죄와 벌	꾸르잼이무니다넘잼씀	1
신과함께-죄와 벌	감동적이었어요	1
신과함께-죄와 벌	두번 봤지만 같은 포인트에서 눈물을 흘렸네요 지난 삶을 돌아보고 앞으로를 생각하게 하는 영화인거 같아요	1
신과함께-죄와 벌	현재살 예비고떄부터 좋아했던 웹툰이 영화로 나온다는 소식을 듣고 너무기대했고 꽤 좋았습니다 기대하면 만족하기 어려운데두 만족스러웠어요	1
신과함께-죄와 벌	신과 함께 는 더 재미있기를 기대합니다	1
신과함께-죄와 벌	이게 왜 만 찍은건지 이해가 안되는 영화편은 별로 보고싶지가 않다	0
신과함께-죄와 벌	그냥 뻔한 스토리 눈물포인트	1
신과함께-죄와 벌	삶과 죽음에 대해서 한번 생각해보게 하는 잔잔한여운이 남는 영화입니다 추천하고 싶습니다	1
신과함께-죄와 벌	그냥 저냥 볼만해요	1
신과함께-죄와 벌	변호사가 있었으면 더 좋았을텐데	1
신과함께-죄와 벌	찐한 감동이ㅠ진짜 좋으다	1
신과함께-죄와 벌	편도 꼭볼꺼에요	1
신과함께-죄와 벌	진짜 너무 잘봤던 영화입니다	1
신과함께-죄와 벌	원작만큼은 아니지만 나름 볼만했음 후반 눈물샘주의	1
신과함께-죄와 벌	정말재미있었습니다 굿요	1
신과함께-죄와 벌	재밌기만 하구만 왜케 다들 까시는지	1
신과함께-죄와 벌	내인생띵작 재밌어요 굿굿	1
신과함께-죄와 벌	집중해서 잘봤습니다	1
신과함께-죄와 벌		1
