,movieName,comments,ratings,PN
6700,싱크홀,가족들과 정말 재밌게 관람했습니다,10,1
6701,싱크홀,좀 몰입할만하면 꺼진다,6,1
6702,싱크홀,가볍게 보기에 딱인 영화예요,6,1
6703,싱크홀,재미있긴 한데 기대한것에 비해 조금 아쉽네용 그래도 잘 봤습니당,6,1
6704,싱크홀,올해 본 영화 중에서 최악이었다,1,0
6705,싱크홀,음 이 영화 왜 만든걸까,3,0
6706,싱크홀,이걸 영화라고ㅡㅡ 아 감상 포인트 고를 게 없는데 뭘 고르래 공백으로 내게 해줘요 연출 연기 스토리 영상미  뭐 하나 고르고싶지 않아요ㅡㅡ,1,0
6707,싱크홀,스토리가 너무 빈약하고 킬링타임영화로도 약한 느낌,7,1
6708,싱크홀,아쉬운 와 조금 더 아쉬운 감동포인트 그렇지만 말하고자 하는 주제는 잘 보였기에,6,1
6709,싱크홀,웃기지도 않고 그냥 피식거린다,5,0
6710,싱크홀,가볍게 즐기기 좋은 재난코미디,6,1
6711,싱크홀,킬링타임으로 괜찮았다 가 별로고 스토리도 뛰어나진 않음,6,1
6712,싱크홀,차승원의 엑시트,6,1
6713,싱크홀,난 진짜 재밌게 봤는데개그코드 안 맞으면 노잼일듯,6,1
6714,싱크홀,사실 큰 기대안했는데의외로 잼나서 당황ㅋㅋ,7,1
6715,싱크홀,약 시간짜리 런닝맨,4,0
6716,싱크홀,아쉬움이 많은 영화,4,0
6717,싱크홀,극장에서 보고 싶지 않은 영화,3,0
6718,싱크홀,싱크홀보다 무서운 집값,6,1
6719,싱크홀,억지웃음 유발하는 영화,5,0
6720,싱크홀,갑자기 싱크홀이 생긴다면 색다르게 봐볼만 하다,8,1
6721,싱크홀,가볍게 웃고 즐기기엔 좋다,5,0
6722,싱크홀,아쉬운 영화였다,4,0
6723,싱크홀,광수는 진짜 같다,4,0
6724,싱크홀,아직도 이런 느낌의 영화가 꾸준히 나오는군,2,0
6725,싱크홀,영화도 구덩이속으로 빠졌는데,4,0
6726,싱크홀,명절 때 많이 나올 듯,5,0
6727,싱크홀,잘보았습니다 좋았어요,10,1
6728,싱크홀,가족들과 재미있게 관람한 영화입니다,10,1
6729,싱크홀,가족들과 부담없이 관람할 수 있는 영화 였습니다,10,1
6730,싱크홀,가족들과 재밌게 잘 본 영화입니다,10,1
6731,싱크홀,아쉬운 스타일과이야기,7,1
6732,싱크홀,싱크홀이 생겼다,6,1
6733,싱크홀,구시대적 한국영화,4,0
6734,싱크홀,음좀,4,0
6735,싱크홀,웃을 타이밍이 아닌데 웃기려든다,3,0
6736,싱크홀,좋은 영화가 나오기를 기대했는데 살짝 아쉬웠습니다,7,1
6737,싱크홀,생각보다 재밌는 영화,6,1
6738,싱크홀,가볍게 보기 좋은 영화,6,1
6739,싱크홀,년 한국영화 싱크홀,2,0
6740,싱크홀,좀 웃긴거말곤 ,6,1
6741,싱크홀,뜬금없는 신파와 재미 없는 유머,4,0
6742,싱크홀,아이디어에 비해 뻔하고 뻔한 전개,5,0
6743,싱크홀,보면 볼수록 엑시트가 떠올랐습니다,6,1
6744,싱크홀,소재도 기대되지 않는 소재인데 영화는 더 별로,1,0
6745,싱크홀,지금도 집을 사기 위해 열심히 살아가는 사람들에게 응원을,8,1
6746,싱크홀,예상된 전개와 결말 평범한 식 재난영화,4,0
6747,싱크홀,굿,10,1
6748,싱크홀,말이 안되긴 하지만 킬링타임용으로는 괜찮다고 생각합니다,7,1
6749,싱크홀,생각보다 즐거운 팝콘무비,7,1
6750,싱크홀,,10,1
6751,싱크홀,자기들이 쑤셔넣고 애를쓰며 끌어올린다,4,0
6752,싱크홀,어휴,1,0
6753,싱크홀,,10,1
6754,싱크홀,아무 생각없이 부담안갖고 볼만한 영화는 맞는데 신파 클리셰에 조연만 비인간적으로 낭비된다 이 부분을 넣지 말고 정말 엑시트처럼 영화 전개로만 웃겨볼 용기는 없었을까,5,0
6755,싱크홀,초등학생 아들 둘하고 재미있게 봤습니다 가족 영화로 추천이요,7,1
6756,싱크홀,돈 주고 보기는 좀,6,1
6757,싱크홀,근래에 웃을수있는 몇 안되는 순간이었습니다,10,1
6758,싱크홀,영화는 아쉽습니다 그래도 영화관에서 보길 잘했다 생각이 드네요,5,0
6759,싱크홀,알바생이나 혹은 관계자가 이글을 보면 삭제할수도 있을겁니다 이걸 평점 점 준 사람들 단지 재미있었다 감동이었다를 넘어서 왜 재미있고 어느부분이 감동이었는지 확실하게 적으세요 저로서는 이해할 수 없어서 그렇습니다 스포라고 할것도 없고 그냥 싱크홀 제목 그자체가 끝입니다 평점은 분명 각자의 생각을 솔직하게 적,4,0
6760,싱크홀,,10,1
6761,싱크홀,재밌어요,8,1
6762,싱크홀,아 진짜 너무 재미없어서 극장에서 보다가 나갈뻔 했어요 ㅡㅡ,2,0
6763,싱크홀,타임킬링용,9,1
6764,싱크홀,킬링타임용으로 괜찮았어요,7,1
6765,싱크홀,몇몇 돋보이는 아이디어를 제대로 살려내지 못한 아쉬움,7,1
6766,싱크홀,싱크홀관련 재난영화 기다렸는데 무척 재밌게 잘봤습니다,10,1
6767,싱크홀,안과 밖이 따로 놀면서 재난 영화인 척 하는 그런 작위적인 영화,3,0
6768,싱크홀,한국형 재난영화의 전형적인 모습을 보여주었지만 소소한웃음을 안겨주어서 좋았다,10,1
6769,싱크홀,아이와 보기 괜찮았어요괜히 진지하지 않아 좋았어요,8,1
6770,싱크홀,아이들과 같이보기에 괜찮았네요,5,0
6771,싱크홀,영화 구성도 좋고 양심껏 정말 재미있습니다 볼만해요 찐,10,1
6772,싱크홀,그냥 편하게 볼수 있는 영화,6,1
6773,싱크홀,시간잘가는 영호ㅓ,8,1
6774,싱크홀,광수가 출연진으로 나오면서 이 영화의 색깔은 정해졌다,3,0
6775,싱크홀,요즘 집값 상승하는 시기에 차승원이 바둥바둥 사는 모습과 코믹이 가족과 부담없이 재밌게 볼 수 있는 영화 입니다,10,1
6776,싱크홀,엑시트의 하위호환이지만 나름 웃으면서 봐서 재밌고 볼만합니다 추천함,10,1
6777,싱크홀,재미가 너무 없었음 ㅠㅠ 그래도 연기는 다 좋았음,4,0
6778,싱크홀,잘봤어요,10,1
6779,싱크홀,하도 재밌다고 기대하고 봤는데 그냥 그랬어요,8,1
6780,싱크홀,유머러스한 킬링타임 영화임,7,1
6781,싱크홀,좀만 신경썼으면 무난한 국산영화,5,0
6782,싱크홀,빵빵 터졌습니다 배아플 정도로,10,1
6783,싱크홀,,8,1
6784,싱크홀,코미디와 재난 장르의 나름 적절한 조화 몇몇 캐릭터의 스토리텔링이 부족한 점은 조금 아쉬웠다,8,1
6785,싱크홀,,10,1
6786,싱크홀,엑시트를 기대하고 보면 실망할 수 있음,5,0
6787,싱크홀,아무 생각 없이 보면 재밌어요,6,1
6788,싱크홀,강력추천합니다 꼭보세요,10,1
6789,싱크홀,영화도 잼있고 배우들 연기도 너무 좋네요 ,8,1
6790,싱크홀,뭐 하나 좋은 게 없던 영화,1,0
6791,싱크홀,시간 보내기 좋은 영화입니다,7,1
6792,싱크홀,코믹감동드라마개인적으로 공포스릴러만 보던 사람으로서 볼거없어서 봤는데 진짜 웃기기도하고 슬프기도하고 재밌었어요 넷플에 올라오면 또 볼꺼에요,10,1
6793,싱크홀,소재도 좋고 배우들의 연기도 좋았지만 정작 영화의 이야기를 관중들에게 납득시키는건 실패했다,5,0
6794,싱크홀,에서 이게 뭐지 싶었지만 배우들의 연기와 캐미가 재밌어서 전체적으로는 재밌게봤네요영화가 보고싶을때 보는건 추천,8,1
6795,싱크홀,원래 무겁고 어두운 영화를 좋아하지 않아서 그런지 가볍게 웃으면서 보기엔 참 좋음,7,1
6796,싱크홀,그냥 싱크홀이 영화로 나왔다면 나올것 같은 영화 ,4,0
6797,싱크홀,,9,1
6798,싱크홀,,9,1
6799,싱크홀,너무 재미있게 봤어요 ㅎㅎㅎ,10,1
6800,싱크홀,차승원과 이광수의 연기외에는 스토리와 개연성이 너무 없는 영화다,6,1
6801,싱크홀,웃긴 장면들이 있었음 가볍게 보기 좋은 영화 ,8,1
6802,싱크홀,정말 오랜만에 가족끼리 영화보로갔는데요하개연성도 없고연출도 부족하였네요 아쉬운 점이 많은 영화였습니다,6,1
6803,싱크홀,초반에 배우 김재화님이 비오는 날 우산 쓰고 겅중겅중 물 웅덩이 피하는 장면이 너무 기억에 남아요개웃겨,5,0
6804,싱크홀,오랜만에 친구들과 함께 봤는데 가볍게 보기 너무 좋았어요 요즘 웃을 일이 없었는데 보면서 어이없는 웃음이 많이 나왔어요 저는 추천해요,9,1
6805,싱크홀,재밌음 ㅋㅋ 웃고 터진다,7,1
6806,싱크홀,아쉬운 점도 있었지만 가볍고 재밌게 볼 수 있는 영화라 좋았습니다,8,1
6807,싱크홀,사실 묘사에 대한 기대를 덜어내고 본다면 볼만합니다,6,1
6808,싱크홀,돈아까움 진짜 킬링타임임 시간낭비 올 해 본 영화중 최악 평점이 왜 높은지 모르겠음 개연성도 없고 억지에 유치한 개그 모든게 부자연스럽다 이걸 본 내가 후회스러울 정도 연출력 심하네요 댓글알바도 심한듯 이런거 남긴적 없는데 너무 별로라 남겨요ㅠ,2,0
6809,싱크홀,기대보다 재미있었다,8,1
6810,싱크홀,전형적인 재난 영화가 아닌점은 재미있는 포인트눈물나는 재난영화가 싫다면 좋아요,7,1
6811,싱크홀,나쁘진 않았다 킬링타임용,8,1
6812,싱크홀,재밌게잘봤어요,10,1
6813,싱크홀,차승원 배우님 나와서 좋았어요,8,1
6814,싱크홀,연기가 그나마 살린 영화,1,0
6815,싱크홀,걍 노잼,1,0
6816,싱크홀,오랫만에 재미있는 영화였어요,8,1
6817,싱크홀,긴급재난 영화로 현실감각이 느껴지며 연기자 모두 괜찮음,7,1
6818,싱크홀,지인이 추천하기도 했고 이광수 나온다고 해서 본 영화입니다 솔직히 스토리가 좀 비현실적이고  티가 좀 나긴 했는데 제가 코믹 영화를 좋아하다보니 재밌었어요 가족 영화로 딱인 것 같아요,9,1
6819,싱크홀,내돈내시간,1,0
6820,싱크홀,재미없어서 욕나옴 ㅈㄴ,1,0
6821,싱크홀,어설픈시간때우기용,4,0
6822,싱크홀,,10,1
6823,싱크홀,리뷰보고 재미없다고 해서 기대 안 하고 봤는데 사운드가 진짜 리얼하고 너무너무 재미있었어요 재미없는 부분도 없었어요 처음부터 끝까지 다 재미있었던 영화 강추합니다,10,1
6824,싱크홀,긴장되는 상황에서 갑자기 라는 생각이 드는 유머스러움이 나오면서 기대한 것보다 별로였습니다,5,0
6825,싱크홀,,5,0
6826,싱크홀,그냥 시간 떼우기에는 좋은 영화다 진지한 재난도 아니고 코믹도 아니고 개연성도 매우 부족하다,5,0
6827,싱크홀,명절애 곧 만나요 ,5,0
6828,싱크홀,킬링타임으로 보기 좋은 영화입니다재미와 감동까지 굿,7,1
6829,싱크홀,그냥 킬링타임용 가쫌 그렇네요,6,1
6830,싱크홀,평타치는 한듯 신파로 빠지지 않아서  더함,6,1
6831,싱크홀,나쁘지 않은 킬링타임용 영화,7,1
6832,싱크홀,마지막에 너무 감동스러워서 엄마랑 보러갔다가 울면서나왔네욬ㅋㅋㅋㅋ볼만했어요 ,10,1
6833,싱크홀,쏘쏘 합니다,6,1
6834,싱크홀,예상되는 전개 그냥 볼만함,8,1
6835,싱크홀,전형적인 신파영화 뻔한 스토리 영화관에서 돈주고 보긴 아까움,3,0
6836,싱크홀,,7,1
6837,싱크홀,억지스러운 연결이라도 웃을 수 있다면 그걸로 충분했다,10,1
6838,싱크홀,극한직업 좋아하시면 재밌을거네요 ㅠㅠ저는 개인적으로 개그코드 안맞아서 지루했어요,4,0
6839,싱크홀,이런 영화에 출연한 배우들이 불쌍해요ㅠㅠ,4,0
6840,싱크홀,기대안하고 봤는데 기대만큼이었어요,5,0
6841,싱크홀,지랄난 그래픽과 발연기의 불쾌한 반란,4,0
6842,싱크홀,킬링타임용으로 볼만했어요,6,1
6843,싱크홀,아무 생각하지 말고 그냥 보시면 나쁘지 않음 ㅋ,9,1
6844,싱크홀,스토리 개연성은 떨어지지만오랜만에 스크린에서 배우들을 보게되어 좋았어요,7,1
6845,싱크홀,재난영화 좋아해서 재밌게 보고왔다,8,1
6846,싱크홀,킬링타임용 재난영화엑시트보다는 떨어짐,7,1
6847,싱크홀,큰 기대를 안하고 봐서인지 재밌게 봤습니다 애초에 여름 흥행성 킬링 타임용 영화 아닌가요ㅎㅎㅎ 연출도 깔끔했고 우선 배우드르이 코믹 연기가 일품이네요 우울하지 않고 코믹한 영화로 추천 드려요,7,1
6848,싱크홀,혼영하기 좋은 영화 슬픈 장면 빼고는 보는 내내 웃었다,8,1
6849,싱크홀,가볍게 보기에는 괜찮은 영화 ,7,1
6850,싱크홀,그냥 저냥 킬링타임용으로 볼만했어요,6,1
6851,싱크홀,유치한데 재밌음 영화관에서 번봤어요차승원 이광수 김성균 등 연기자분들 재밌었어요,10,1
6852,싱크홀,,10,1
6853,싱크홀,재밌어요 ㅋㅋㅋ후회하지 않음 ㅋㅋ 가볍게 보기 좋음,10,1
6854,싱크홀,스토리자체는 뻔하지만 나쁘지않았음,5,0
6855,싱크홀,급영화라는 말을 듣고 큰 기대 안하고 봐서 그런지 재밌게 잘 봤네요연기자분들 연기 잘 하시고 너무 재밌어요 ㅋㅋㅋㅋ뜨면 또 보고싶네요 가족들이랑 보기 무난하고 괜찮은듯,10,1
6856,싱크홀,큰 감동을 주는 건 아니지만 킬링타임용으로 볼 만 합니다 추천해요,8,1
6857,싱크홀,,2,0
6858,싱크홀,재미있었어요 딱 여름용 영화이시국만 아니면 더 흥행했을텐데나중에 네이버영화에서 다운되면 한번 더 보기로,9,1
6859,싱크홀,차승원 이광수의 코믹연기만 좋았다 뒤로 갈수록 긴장감없이 축축 처져요 안보신 분들은 에서 무료로 해줄 때 보세요,5,0
6860,싱크홀,킬링 타임으로 나쁘지 않았습니다,8,1
6861,싱크홀,어린 친구들은 가볍게 보기 좋은 영화입니다싱크홀은 재난에 주제를 맞춘 영화이다 보니 나이가 좀 먹으신 분들은 기대하는바와 달리 코믹한 분위기 떄문에 불편하실 수 있습니다,10,1
6862,싱크홀,재밌게 잘 봤습니다생각없이 보기 좋았네요,8,1
6863,싱크홀,초딩딸이랑 잼있게 봤어요 영화지만 언젠가 우리주변에서도 일어날것만 같은 상황같아서 코믹하면서도 마음이 짠하네요,8,1
6864,싱크홀,한국영화,8,1
6865,싱크홀,여름철 재난블록버스터의 범작 기대보단 평이한 수준,6,1
6866,싱크홀,한국의 재난영화의 일반적 수준입니다구청과 는 하는 일이 없는 한심대한민국 재난은 스스로 극복해야 할 것만 같은,6,1
6867,싱크홀,진짜 평점 글 제대로 읽고 갈걸 돈 아깝고 시간 아깝다,1,0
6868,싱크홀,그냥 터널 재난 영화에 과학적 고증 도 없는 영화는 점도 아까운 듯 씽크홀의 발생 원인 정확한 징조 설명 앞으로의 대책과 나아가야 할 방향 도 없는 이런 영화가 평점 점을 윗돌고 즐거워 하는 관객들을 보면 우리나라는 멜로와 코미디가 어울리는거 같기도,1,0
6869,싱크홀,솔직히 난 그냥 재밋엇다 가볍게 웃고  살짝 울기도 햇는데요새 힘든일이 많아서 그런지상영 시간만큼은 잠깐 잊어버리고 너무 재밋게 봣네요,10,1
6870,싱크홀,우리가 살고 있는 이 땅이 현재 재난형이라 그런지 공감하며 함께 슬프고 함께 웃고 왔습니다 사랑스런 초딩들과 함께봤는데 나오자마자 또보고싶다 하네요,8,1
6871,싱크홀,진지한 재난영화인줄 알았는데코미디 영화였다,4,0
6872,싱크홀,어릴때 구슬놀이의 중요성을 알게됐네요 ㅎㅎ 배우분들 고생하셨습니다  싱크홀에서 어떻게 빠져나오는지 궁금했는데 사이다네요 코로나로 지친 마음 달래줬던 영화에요 ㅎㅎ,10,1
6873,싱크홀,재미와 김동 코로나 시대에 즐겁게 봤습니다,8,1
6874,싱크홀,웃긴 급 재난영화,7,1
6875,베놈 2: 렛 데어 비 카니지,그냥 개인적인 취향으로 좋았음,8,1
6876,베놈 2: 렛 데어 비 카니지,배우들도 이 시나리오를 보면서 얼마나 비참했을까처참한 연출 시나리오,4,0
6877,베놈 2: 렛 데어 비 카니지,무엇인가 아쉽고 부족한 영화,6,1
6878,베놈 2: 렛 데어 비 카니지,베놈 귀여워 톰하디의 연기도 꽤괜,8,1
6879,베놈 2: 렛 데어 비 카니지,귀여운 베놈 에디랑 그만 싸워 아니 귀여우니까 또 싸워 아니 그만 싸워,7,1
6880,베놈 2: 렛 데어 비 카니지,나름 귀엽고ㅋㅋ 볼만했어요,10,1
6881,베놈 2: 렛 데어 비 카니지,베놈이 너무 귀엽고 귀엽다,8,1
6882,베놈 2: 렛 데어 비 카니지,흠 애매한영화였음,6,1
6883,베놈 2: 렛 데어 비 카니지,      ,6,1
6884,베놈 2: 렛 데어 비 카니지,재밌게 잘 봤습니다,10,1
6885,베놈 2: 렛 데어 비 카니지,산만한 전개라고 생각되더라구요 캐릭터 소비도 너무 컸던 것 같아요,7,1
6886,베놈 2: 렛 데어 비 카니지,역시 베놈은 귀엽다 근데 스토리가 조금 아쉬웠어요,7,1
6887,베놈 2: 렛 데어 비 카니지,렛 데어 비 카니지,6,1
6888,베놈 2: 렛 데어 비 카니지,액션이 좋았어요,10,1
6889,베놈 2: 렛 데어 비 카니지,안티히어로라는 단어에서 기대했던 것이 없음,6,1
6890,베놈 2: 렛 데어 비 카니지,볼수록 매력적,8,1
6891,베놈 2: 렛 데어 비 카니지,좀 더 화끈했으면 어땠을까 하는 아쉬움,7,1
6892,베놈 2: 렛 데어 비 카니지,재미있게 잘 봤습니다 ㅎ,9,1
6893,베놈 2: 렛 데어 비 카니지,재밌어요,7,1
6894,베놈 2: 렛 데어 비 카니지,쿠키영상을봐야함,6,1
6895,베놈 2: 렛 데어 비 카니지,재밌게 잘 봤습니다,6,1
6896,베놈 2: 렛 데어 비 카니지,편과 비슷하네요 딱 팝콘 무비입니다,6,1
6897,베놈 2: 렛 데어 비 카니지,기대 안 하고 봤더니 재밌었음다음 편이 기대되는 쿠키영상,7,1
6898,베놈 2: 렛 데어 비 카니지,애매하게 잔인하면 이런 영화가 나옵니다,5,0
6899,베놈 2: 렛 데어 비 카니지,심비오트 개시끄러움,6,1
6900,베놈 2: 렛 데어 비 카니지,개노잼,4,0
6901,베놈 2: 렛 데어 비 카니지,편의 코믹다크함은 어디가고 유치함만이 남았을까,4,0
6902,베놈 2: 렛 데어 비 카니지,이제 그만,4,0
6903,베놈 2: 렛 데어 비 카니지,진짜 어떻게 이따구로 영화를 만드냐,5,0
6904,베놈 2: 렛 데어 비 카니지,소니는 그냥 히어로 영화에서 손떼자,4,0
6905,베놈 2: 렛 데어 비 카니지,전편이 생각보다 재밌어서 봤지만 전편에 훨씬 못미침,8,1
6906,베놈 2: 렛 데어 비 카니지,날 배신했겠다,2,0
6907,베놈 2: 렛 데어 비 카니지,카니지를 이렇게 어설픈 빌런으로 표현할줄 몰랐습니다 그리고 베놈은 왜이리 말잘듣고 착해졌나요 이건 아니잖아요,4,0
6908,베놈 2: 렛 데어 비 카니지,아니각본이 베놈에디초딩팬픽수준 톰하디아까워죽겍네,4,0
6909,베놈 2: 렛 데어 비 카니지,재밋엇어요,3,0
6910,베놈 2: 렛 데어 비 카니지,재미나게 보았습니다,10,1
6911,베놈 2: 렛 데어 비 카니지,기대에 비해 실망이,6,1
6912,베놈 2: 렛 데어 비 카니지,베놈은 못말려같네요 ㅋ,8,1
6913,베놈 2: 렛 데어 비 카니지,베놈 왜 강아지가됐음 ,6,1
6914,베놈 2: 렛 데어 비 카니지,,6,1
6915,베놈 2: 렛 데어 비 카니지,베놈은 진짜 톰 하디라는 배우가 아깝네요,4,0
6916,베놈 2: 렛 데어 비 카니지,너무재밌음ㅋㅋㅋ번봤다,10,1
6917,베놈 2: 렛 데어 비 카니지,베놈  안보고 봤는데 재밌었어요 ,10,1
6918,베놈 2: 렛 데어 비 카니지,스토리가 정말 별로였다,4,0
6919,베놈 2: 렛 데어 비 카니지,재밌었네요 다음편도 어떻게 나올지 기대해 봅니다,8,1
6920,베놈 2: 렛 데어 비 카니지,짧은 러닝타임동안 많이 전달하려고,7,1
6921,베놈 2: 렛 데어 비 카니지,정신없기만 한 산만한 후속작,6,1
6922,베놈 2: 렛 데어 비 카니지,액션씬이 많고 화려해서 한번쯤은 볼 만해요,7,1
6923,베놈 2: 렛 데어 비 카니지,스토리 엉망 톰하디 불쌍,5,0
6924,베놈 2: 렛 데어 비 카니지,보다 재밌어요,8,1
6925,베놈 2: 렛 데어 비 카니지,난해하긴 한데 의리로 봅니다 톰하디 좋아요,9,1
6926,베놈 2: 렛 데어 비 카니지,별로였음,5,0
6927,베놈 2: 렛 데어 비 카니지,보단 그냥그랫서,8,1
6928,베놈 2: 렛 데어 비 카니지,시즌보단 덜하지만 재밌다,8,1
6929,베놈 2: 렛 데어 비 카니지,,3,0
6930,베놈 2: 렛 데어 비 카니지,톰하디의 베놈 육아일기  유치하다,6,1
6931,베놈 2: 렛 데어 비 카니지,전작에 비해 아쉬운 점이 너무 많네요 매력적인 악당 캐릭터를 너무 평면적으로 굴려서 의아할 뿐입니다,6,1
6932,베놈 2: 렛 데어 비 카니지,참 좋은 소재로 이렇게 해먹기도 어려운데 말이죠,4,0
6933,베놈 2: 렛 데어 비 카니지,정신없지만 고군분투한 톰하디에게 박수를,7,1
6934,베놈 2: 렛 데어 비 카니지,,5,0
6935,베놈 2: 렛 데어 비 카니지,톰하디의 연기력이 멱살잡고 끌고가는 영화 베놈 기대합니다,6,1
6936,베놈 2: 렛 데어 비 카니지,상영시간이 가장 마음에 들었음,6,1
6937,베놈 2: 렛 데어 비 카니지,전편만도 못한 거의 수준,4,0
6938,베놈 2: 렛 데어 비 카니지,,8,1
6939,베놈 2: 렛 데어 비 카니지,베놈  렛 데어 비 카니지,5,0
6940,베놈 2: 렛 데어 비 카니지,편 보고 완전 기대하고 봤어요ㅎㅎ,9,1
6941,베놈 2: 렛 데어 비 카니지,마블시리즈의 희귀작이자 괴작,8,1
6942,베놈 2: 렛 데어 비 카니지,세로 올리고 더 잔인했어야했다,6,1
6943,베놈 2: 렛 데어 비 카니지,재밌었는데 좀 짧네 가위질 많이 당했,8,1
6944,베놈 2: 렛 데어 비 카니지,재밌었어요,9,1
6945,베놈 2: 렛 데어 비 카니지,전편보다 나은 시리즈물은 정녕 안나오는건가,5,0
6946,베놈 2: 렛 데어 비 카니지,평범한 액션쿠키빨,7,1
6947,베놈 2: 렛 데어 비 카니지,즐기면서 보기 좋았다,7,1
6948,베놈 2: 렛 데어 비 카니지,정말 재미없음,1,0
6949,베놈 2: 렛 데어 비 카니지,베놈보다는 볼만한데 재밌는건 아님 걍 볼만한거지 돈주고 보기 아까움,6,1
6950,베놈 2: 렛 데어 비 카니지,그럭저럭 돈 아까워서 보고 왔네요,4,0
6951,베놈 2: 렛 데어 비 카니지,톰 하디만 남는 액션영화,5,0
6952,베놈 2: 렛 데어 비 카니지,너무 아쉬움이 큰 영화인듯대충 만든 느낌이 너무 남,5,0
6953,베놈 2: 렛 데어 비 카니지,편만큼은 아니지만 볼만합니다,8,1
6954,베놈 2: 렛 데어 비 카니지,이걸보면 베놈는 나올수 있을지 장담을 못하겠네여,6,1
6955,베놈 2: 렛 데어 비 카니지,베놈을 가지고 이 정도 영화 밖에 못 만드나,5,0
6956,베놈 2: 렛 데어 비 카니지,진짜 소니는소니했다,3,0
6957,베놈 2: 렛 데어 비 카니지,인간과 외계인의 러브코미디라 생각하면 의외로 괜찮았다,7,1
6958,베놈 2: 렛 데어 비 카니지,제 점수는 점입니다,10,1
6959,베놈 2: 렛 데어 비 카니지,애매함,5,0
6960,베놈 2: 렛 데어 비 카니지,그냥 편보다 더 못한느낌이 드는 이유는 뭘까,6,1
6961,베놈 2: 렛 데어 비 카니지,베놈 귀여움,5,0
6962,베놈 2: 렛 데어 비 카니지,무난무난하게 봄,6,1
6963,베놈 2: 렛 데어 비 카니지,잘 봤습니다,9,1
6964,베놈 2: 렛 데어 비 카니지,베놈과 에디의 부부싸움,7,1
6965,베놈 2: 렛 데어 비 카니지,,8,1
6966,베놈 2: 렛 데어 비 카니지,베놈  산만한 개그히어로 캐릭터를 다시한번 보여줬던 편캐틱터에 대한 연출력은 칭찬할만 하지만 스토리는 왜 이러는건가,6,1
6967,베놈 2: 렛 데어 비 카니지,화려함 속 공갈빵,7,1
6968,베놈 2: 렛 데어 비 카니지,상영시간 짧은데도 지루함을 느낌,5,0
6969,베놈 2: 렛 데어 비 카니지,너무짧다이왕 다크하게 가는 히어로면 작정하고 그랬으면 좋겠다,5,0
6970,베놈 2: 렛 데어 비 카니지,저는 재밌었어요 추천합니다,7,1
6971,베놈 2: 렛 데어 비 카니지,편 잼있게봐서 보러감 편은 보러갈지 모르겠음,9,1
6972,베놈 2: 렛 데어 비 카니지,재밌었음 굿굿,10,1
6973,베놈 2: 렛 데어 비 카니지,,7,1
6974,베놈 2: 렛 데어 비 카니지,영화 시간이 짧아서 점 더 줌 더 짧았으면 점요약분이랑 마지막 쿠키만 보면 됨,3,0
6975,베놈 2: 렛 데어 비 카니지,베놈을 너무 재밌게 본 탓에 기대를 너무 많이 했나 봅니다 물론 도 재밌게 봤습니다 액션때문에 눈이 즐거웠지만 이랑 비슷한 식의 전개러닝타임도 짧았고 재밌었지만 만큼은 아니었고 아쉬운점도 많았던 것 같아요ㅜ,8,1
6976,베놈 2: 렛 데어 비 카니지,빌런은 이용당했을 뿐,5,0
6977,베놈 2: 렛 데어 비 카니지,베놈 편에 비해 무언가 아쉽 ㅠ,5,0
6978,베놈 2: 렛 데어 비 카니지,진득하게 한 우물 파는 편영화버전 베놈도 좋다,7,1
6979,베놈 2: 렛 데어 비 카니지,재밌는데 재미없 근데 재밌음,7,1
6980,베놈 2: 렛 데어 비 카니지,,8,1
6981,베놈 2: 렛 데어 비 카니지,보다 못해요ㅠㅠ 아쉬움 가득,7,1
6982,베놈 2: 렛 데어 비 카니지,약간의 병맛 코미디가 들어간 영화 ㅎㅎ베놈이 인간적으로 변해가는 모습이 신선하네요,8,1
6983,베놈 2: 렛 데어 비 카니지,ㅋㅋㅋㅋ재미 그 자체,8,1
6984,베놈 2: 렛 데어 비 카니지,,8,1
6985,베놈 2: 렛 데어 비 카니지, 안보고 봤는데도 잼있어용,7,1
6986,베놈 2: 렛 데어 비 카니지,베놈 처음에 징그러웠는데 보면볼수록 매력적인,8,1
6987,베놈 2: 렛 데어 비 카니지,재미있게 보았습니다 만족합니다,8,1
6988,베놈 2: 렛 데어 비 카니지,베놈 에디 최고입니다 즐겁게 볼 수 있어서 좋아요,10,1
6989,베놈 2: 렛 데어 비 카니지,전작보단 낫지만 여전히 아쉬운,6,1
6990,베놈 2: 렛 데어 비 카니지,편과 차별성도 없고 매력이 전혀 없고 질린다,4,0
6991,베놈 2: 렛 데어 비 카니지,베놈보고 재밌어서 편을 기대했지만 기대한 것 만큼의 아쉬움이 남네요,5,0
6992,베놈 2: 렛 데어 비 카니지,그저 그랬습니다 전형적인 킬링타임용 영화,7,1
6993,베놈 2: 렛 데어 비 카니지,전작 보단 나았다 뇌 비우고 보면 볼만한 킬링 타임용,5,0
6994,베놈 2: 렛 데어 비 카니지,베놈 렛 데어 비 카니지 재밌어요,5,0
6995,베놈 2: 렛 데어 비 카니지,베놈 렛 데어 비 카니지 재믺어요,6,1
6996,베놈 2: 렛 데어 비 카니지,에서 와 를 각각 따로 볼 수 있는 미친 영화,3,0
6997,베놈 2: 렛 데어 비 카니지,쿠키만 재밌다,6,1
